ID,Name,Description,Add,Tel,CoverImage,TagsStr,PriceLevel,AvgPrice,City,Town,ServiceTime,Parking,Payment,Website,GoogleMap,Px,Py,Region,Google_Status,Google_Reviews,Google_Photos,Place_ID,desc_len,V6_2_Description,Category,Tags,Cosine_Score,Confidence_Percent,Refined_Text
C3_376470000A_000006,龍吉高麗菜飯,香噴滋味高麗菜飯一間位於鎮公所旁的人氣美食，透著蝦米香味的高麗菜飯是該店的獨家口味，店家為了煮出高麗菜飯的好味道，採用傳統式的燜煮法，老闆說這種煮法最費時，但為能保留高麗菜的原味，飯入口時，散發著濃濃的蝦米、胡椒香。,彰化縣田中鎮建國路六號,886-4-8749727,,,$,812.0,彰化縣,田中鎮,06:00-13:30,請參考周邊路邊停車格或收費停車場,Cash,https://safood.tw/longji,https://www.google.com/maps/search/?api=1&query=%E9%BE%8D%E5%90%89%E9%AB%98%E9%BA%97%E8%8F%9C%E9%A3%AF%20%E5%BD%B0%E5%8C%96%E7%B8%A3%E7%94%B0%E4%B8%AD%E9%8E%AE%E5%BB%BA%E5%9C%8B%E8%B7%AF%E5%85%AD%E8%99%9F,120.581361,23.861491,Central,Active/Open,,,ChIJ_cOE6TgEaTQRa8A6ATp6yx0,,【龍吉高麗菜飯】。彰化縣田中鎮。特色店家。平價實惠。主打燜煮法與煮法，空間呈現在地庶民風味風格，在地庶民風味。,特色店家,"{'category': '特色店家', 'scenario': ['在地庶民風味'], 'has_parking': True, 'price_level': '$', 'is_late_night': False}",0.5716,23.57,【龍吉高麗菜飯】。彰化縣田中鎮。特色店家。平價實惠。主打燜煮法與煮法，空間呈現在地庶民風味風格，在地庶民風味。
C3_387000000A_004808,石全石美石鍋專賣店,全新的美食享受，精心研發韓式新口味，更符合台灣民眾的味蕾!,臺中市427潭子區興華一路303號,886-4-25333012,,,$$,926.0,臺中市,潭子區,"11:00–14:00, 17:00–21:00",請參考周邊路邊停車格或收費停車場,Cash,http://www.stonepot.com.tw/,https://www.google.com/maps/search/?api=1&query=%E7%9F%B3%E5%85%A8%E7%9F%B3%E7%BE%8E%E7%9F%B3%E9%8D%8B%E5%B0%88%E8%B3%A3%E5%BA%97%20%E8%87%BA%E4%B8%AD%E5%B8%82427%E6%BD%AD%E5%AD%90%E5%8D%80%E8%88%88%E8%8F%AF%E4%B8%80%E8%B7%AF303%E8%99%9F,120.70349,24.21082,Central,Active/Open,,,ChIJy8KO2HoXaTQRxNeUNOzwDUE,,【石全石美石鍋專賣店】。臺中市潭子區。特色店家。中價位餐廳。主打韓式與味蕾，空間呈現在地庶民風味風格，在地庶民風味，文青設計感空間。,特色店家,"{'category': '特色店家', 'scenario': ['在地庶民風味', '文青設計感空間'], 'has_parking': True, 'price_level': '$$', 'is_late_night': False}",0.568,22.62,【石全石美石鍋專賣店】。臺中市潭子區。特色店家。中價位餐廳。主打韓式與味蕾，空間呈現在地庶民風味風格，在地庶民風味，文青設計感空間。
C3_376560000A_000404,清心飲食店,"清心飲食店，一家坐落於純真樸實漁村的四十幾年""貝殼""老店，伴隨著自然人文風情，足以挑動嚐鮮的忙碌人們深底的靈魂，駛向無盡的歡愉之旅。由於澎湖新鮮的空氣及乾淨的海水，使得生猛海鮮得以不斷供應，也使得店主兼主廚的呂九屏先生(原名""酒瓶""，後由有緣知音老友蔣故總統經國先生更名)，展現純熟又衛生的日式手藝，加上他與其子女之間的默契和服務的精神，完成ㄧ道道美味迷人的佳餚，像限定每人當場只能吃ㄧ尾且不准外帶的炸大蝦；叫人讚不絕口的清蒸石斑魚；令人愛不釋手的龍蝦三吃；夏季盛產的小管數吃；美食饕客必點的生魚片、生蚵仔、生海膽；配上澎湖特產的南瓜炒米粉、清炒ㄌ絲瓜；熱愛快炒燒烤人士不能錯過的烤蝦蛄、烤大蚌、烤雞肉、炒海瓜子及清爽口味的生醋鐘螺、蟳粥等等。也許，您是因碧海藍天、清新空氣或另ㄧ種蕭瑟空靈的美而來到澎湖；也許您是因為壯觀的跨海大橋、通樑大榕樹、古砲台而來到西嶼；",881 澎湖縣西嶼鄉池東村77-2號,886-6-9981128,,,$$,1658.0,澎湖縣,西嶼鄉,11:00-14:30; 17:00-19:00,請參考周邊路邊停車格或收費停車場,Cash,https://page.line.me/qor5251q,https://www.google.com/maps/search/?api=1&query=%E6%B8%85%E5%BF%83%E9%A3%B2%E9%A3%9F%E5%BA%97%20881%20%E6%BE%8E%E6%B9%96%E7%B8%A3%E8%A5%BF%E5%B6%BC%E9%84%89%E6%B1%A0%E6%9D%B1%E6%9D%9177-2%E8%99%9F,119.50751,23.60016,Islands,Active/Open,2758.0,10.0,ChIJFytPr39ZbDQR3gmLzo05ARE,,【清心飲食店】。澎湖縣西嶼鄉。特色餐廳。日式料理。中價位餐廳。主打生魚片與炒米粉，空間呈現簡潔用餐環境風格，在地庶民風味，文青設計感空間。,特色餐廳,"{'category': '特色餐廳', 'scenario': ['在地庶民風味', '文青設計感空間'], 'has_parking': True, 'price_level': '$$', 'is_late_night': False}",0.5678,22.57,【清心飲食店】。澎湖縣西嶼鄉。特色餐廳。日式料理。中價位餐廳。主打生魚片與炒米粉，空間呈現簡潔用餐環境風格，在地庶民風味，文青設計感空間。
C3_382000000A_207485,大胖活海鮮,想在水岸邊尋找高 CP 值的美味？這間環境明亮、設有大型露台的餐廳，供應著令人驚豔的平價海鮮料理。店內特選鮮魚與多樣海產，招牌的瀨尿蝦肉質鮮甜，胡椒鳳螺與鯊魚羹更是饕客點名必吃的經典。最棒的是，坐在露台座位就能將落日美景盡收眼底。鮮甜的海味佐以淡水夕陽，讓這裡成為享受生活平靜的最佳去處。,新北市251淡水區觀海路37-1號(漁人碼頭商店街),886-2-28051178,,,$$,357.0,新北市,淡水區,10:30~23:30 全年無休,請參考周邊路邊停車格或收費停車場,Cash,https://www.facebook.com/fat.sefood/?locale=zh_TW,https://www.google.com/maps/search/?api=1&query=%E5%A4%A7%E8%83%96%E6%B4%BB%E6%B5%B7%E9%AE%AE%20%E6%96%B0%E5%8C%97%E5%B8%82251%E6%B7%A1%E6%B0%B4%E5%8D%80%E8%A7%80%E6%B5%B7%E8%B7%AF37-1%E8%99%9F%28%E6%BC%81%E4%BA%BA%E7%A2%BC%E9%A0%AD%E5%95%86%E5%BA%97%E8%A1%97%29,121.41313,25.18186,North,Active/Open,3389.0,10.0,ChIJt42ixTalQjQRONw31pFQIws,,【大胖活海鮮】。新北市淡水區。特色餐廳。中價位餐廳。主打海味與鮮魚，空間呈現在地庶民風味風格，在地庶民風味，坐擁絕佳景觀。,特色餐廳,"{'category': '特色餐廳', 'scenario': ['在地庶民風味', '坐擁絕佳景觀'], 'has_parking': True, 'price_level': '$$', 'is_late_night': True}",0.5676,22.51,【大胖活海鮮】。新北市淡水區。特色餐廳。中價位餐廳。主打海味與鮮魚，空間呈現在地庶民風味風格，在地庶民風味，坐擁絕佳景觀。
C3_376560000A_000720,多那之咖啡蛋糕烘焙-澎湖馬公,以「海景簡約風」為特色，環境明亮寬敞，是當地頗受歡迎的休憩與烘焙據點。評論多指出該店特別是伯爵香緹卷與飲品品質穩定，適合喝下午茶或購買精緻糕點，是澎湖市區一處舒適的複合式咖啡選擇,880 澎湖縣馬公市中正路12號,886-6-9277009,,,$,795.0,澎湖縣,馬公市,07:00-23:30,請參考周邊路邊停車格或收費停車場,Cash,https://donutes.com.tw/,https://www.google.com/maps/search/?api=1&query=%E5%A4%9A%E9%82%A3%E4%B9%8B%E5%92%96%E5%95%A1%E8%9B%8B%E7%B3%95%E7%83%98%E7%84%99-%E6%BE%8E%E6%B9%96%E9%A6%AC%E5%85%AC%20880%20%E6%BE%8E%E6%B9%96%E7%B8%A3%E9%A6%AC%E5%85%AC%E5%B8%82%E4%B8%AD%E6%AD%A3%E8%B7%AF12%E8%99%9F,119.56537,23.56483,Islands,Active/Open,328.0,10.0,ChIJ-9y604xabDQRScBNv-jRGcA,,【多那之咖啡蛋糕烘焙-澎湖馬公】。澎湖縣馬公市。複合式咖啡館。平價實惠。主打糕點與飲品，空間呈現文青設計感空間風格，文青設計感空間，簡潔用餐環境。,複合式咖啡館,"{'category': '複合式咖啡館', 'scenario': ['文青設計感空間', '簡潔用餐環境'], 'has_parking': True, 'price_level': '$', 'is_late_night': True}",0.5674,22.45,【多那之咖啡蛋糕烘焙-澎湖馬公】。澎湖縣馬公市。複合式咖啡館。平價實惠。主打糕點與飲品，空間呈現文青設計感空間風格，文青設計感空間，簡潔用餐環境。
C3_376580000A_000132,禾日香古早味魯肉飯,「禾日香魯肉飯」的前身是 3 年前位在武陵路的禾日古早味魯肉飯，也是數十年前位在北門街的阿枝魯肉飯。當年為了多花時間陪伴小孩成長而結束營業，如今為了服務客人念念不忘好滋味的心情再度重新營業。甘醇的滷汁和著入口即化的肉與香Q的米飯，就是這碗看似平凡的魯肉飯，卻讓人回味無窮的魅力所在。,新竹市北區北門里北門街151號,886-3-5229550,,,$,135.0,新竹市,北區,二~日7:00-14:00、17:00-20:00，週日店休,請參考周邊路邊停車格或收費停車場,Cash,https://www.facebook.com/%E7%A6%BE%E6%97%A5%E9%A6%99-%E9%AD%AF%E8%82%89%E9%A3%AF%E5%B0%88%E9%96%80%E5%BA%97-439450116189275/,https://www.google.com/maps/search/?api=1&query=%E7%A6%BE%E6%97%A5%E9%A6%99%E9%AD%AF%E8%82%89%E9%A3%AF%20%E6%96%B0%E7%AB%B9%E5%B8%82%E5%8C%97%E5%8D%80%E5%8C%97%E9%96%80%E9%87%8C%E5%8C%97%E9%96%80%E8%A1%97151%E8%99%9F,120.965034,24.809284,North,Active/Open,1985.0,10.0,ChIJ_Z-fVMc1aDQRT3hEKm0RQH8,,【禾日香古早味魯肉飯】。新竹市北區。特色店家。平價實惠。主打滋味與客人，空間呈現在地庶民風味風格，在地庶民風味。,特色店家,"{'category': '特色店家', 'scenario': ['在地庶民風味'], 'has_parking': True, 'price_level': '$', 'is_late_night': False}",0.5661,22.12,【禾日香古早味魯肉飯】。新竹市北區。特色店家。平價實惠。主打滋味與客人，空間呈現在地庶民風味風格，在地庶民風味。
C3_A15010200H_000133,福牡蠣屋【馬公市】,最好的牡蠣，留在澎湖。 台灣人的牡蠣屋，澎湖人的驕傲。我們是老實蚵，牡蠣及各式海鮮料理營業時間 11:00–14:30、17:00–21:00,澎湖縣馬公市中興路73號,886-6-926 2270,,,$$,2391.0,澎湖縣,馬公市,Sun 11:00~21:00；Mon 11:00~21:00；Tue 11:00~21:00；Wed 11:00~21:00；Thu 11:00~21:00；Fri 11:00~21:00；Sat 11:00~21:00,請參考周邊路邊停車格或收費停車場,Cash,https://www.facebook.com/p/%E7%A6%8F%E7%89%A1%E8%A0%A3%E5%B1%8B-100057297414638/?locale=zh_TW,https://www.google.com/maps/search/?api=1&query=%E7%A6%8F%E7%89%A1%E8%A0%A3%E5%B1%8B%E3%80%90%E9%A6%AC%E5%85%AC%E5%B8%82%E3%80%91%20%E6%BE%8E%E6%B9%96%E7%B8%A3%E9%A6%AC%E5%85%AC%E5%B8%82%E4%B8%AD%E8%88%88%E8%B7%AF73%E8%99%9F,119.56467,23.56714,Islands,Active/Open,2680.0,10.0,ChIJ_f7vEvNabDQRG6aQvKv_bUA,,【福牡蠣屋【馬公市】】。澎湖縣馬公市。特色餐廳。中價位餐廳。主打澎湖人與海鮮，空間呈現在地庶民風味風格，在地庶民風味，文青設計感空間。,特色餐廳,"{'category': '特色餐廳', 'scenario': ['在地庶民風味', '文青設計感空間'], 'has_parking': True, 'price_level': '$$', 'is_late_night': False}",0.5658,22.04,【福牡蠣屋【馬公市】】。澎湖縣馬公市。特色餐廳。中價位餐廳。主打澎湖人與海鮮，空間呈現在地庶民風味風格，在地庶民風味，文青設計感空間。
C3_395000000A_002196,瑪莎園,坐落於台南虎頭山的制高點，「瑪莎園」以 180 度無死角的峽谷視野聞名。這裡能將壯麗山景、金橘夕陽與迷人夜景盡收眼底。園區充滿綠意植栽，氛圍悠閒且寵物友善，是遠離喧囂的慢活首選。除了絕美景色，更不能錯過結合在地風味的招牌「情人果蔗香豬腳」，讓您在山林環繞的愜意中，享受一場視覺與味覺的浪漫約會。,臺南市714玉井區沙田里25-66號,886-6-5746809,,,$$,625.0,臺南市,玉井區,週一~週日11:00–22:00，週三休息,請參考周邊路邊停車格或收費停車場,Cash,https://www.facebook.com/masa.coffee/,https://www.google.com/maps/search/?api=1&query=%E7%91%AA%E8%8E%8E%E5%9C%92%20%E8%87%BA%E5%8D%97%E5%B8%82714%E7%8E%89%E4%BA%95%E5%8D%80%E6%B2%99%E7%94%B0%E9%87%8C25-66%E8%99%9F,120.48319,23.12966,South,Active/Open,1112.0,10.0,ChIJGdaTs-ZgbjQRR4HFmTrNB38,,【瑪莎園】。臺南市玉井區。特色店家。中價位餐廳。主打景色與果蔗，空間呈現坐擁絕佳景觀風格，浪漫約會氛圍，在地庶民風味。,特色店家,"{'category': '特色店家', 'scenario': ['浪漫約會氛圍', '在地庶民風味'], 'has_parking': True, 'price_level': '$$', 'is_late_night': True}",0.5632,21.38,【瑪莎園】。臺南市玉井區。特色店家。中價位餐廳。主打景色與果蔗，空間呈現坐擁絕佳景觀風格，浪漫約會氛圍，在地庶民風味。
C3_376490000A_001227,M2精品咖啡館,在地經營逾18年的特色咖啡廳（轉角那間），提供高品質精品咖啡、手作甜點、禮盒及輕食，店名意為「Me too」諧音，寓意「相揪來去喝咖啡」。設有實體門市提供溫馨舒適的內用空間，也提供外帶服務，是雲林知名的咖啡打卡點。 ,雲林縣斗六市中山路119號,886-5-5346083,,,$,270.0,雲林縣,斗六市,09:00-22:00,請參考周邊路邊停車格或收費停車場,Cash,https://www.facebook.com/m2cafe119/,https://www.google.com/maps/search/?api=1&query=M2%E7%B2%BE%E5%93%81%E5%92%96%E5%95%A1%E9%A4%A8%20%E9%9B%B2%E6%9E%97%E7%B8%A3%E6%96%97%E5%85%AD%E5%B8%82%E4%B8%AD%E5%B1%B1%E8%B7%AF119%E8%99%9F,120.5405,23.7077,Central,Active/Open,308.0,10.0,ChIJiV2KRDvIbjQRQtYg3ycZdjE,,【M2精品咖啡館】。雲林縣斗六市。複合式咖啡館。平價實惠。主打禮盒與空間，空間呈現文青設計感空間風格，浪漫約會氛圍，在地庶民風味。,複合式咖啡館,"{'category': '複合式咖啡館', 'scenario': ['浪漫約會氛圍', '在地庶民風味'], 'has_parking': True, 'price_level': '$', 'is_late_night': True}",0.5631,21.36,【M2精品咖啡館】。雲林縣斗六市。複合式咖啡館。平價實惠。主打禮盒與空間，空間呈現文青設計感空間風格，浪漫約會氛圍，在地庶民風味。
C3_376490000A_001104,小豬漫步手作廚房,榮獲「有機之心」認證的斗南優質餐廳，由作家老闆親自把關，嚴選慈心有機南瓜與水耕蔬菜，打造少油少鹽的食物原味饗宴。必嚐舒肥料理的「義式香煎雞腿」與清爽的「莎莎蝴蝶冷麵」，搭配阿里山有機黑糖紅茶，在慵懶舒適的氛圍中享受產銷履歷食材的純粹滋味。,雲林縣斗南鎮民權路29號,886-9-20934881,,,$$,1133.0,雲林縣,斗南鎮,9：00-5：00,斜對面有收費停車場,Cash,http://www.facebook.com.tw/Piggywalk,https://www.google.com/maps/search/?api=1&query=%E5%B0%8F%E8%B1%AC%E6%BC%AB%E6%AD%A5%E6%89%8B%E4%BD%9C%E5%BB%9A%E6%88%BF%20%E9%9B%B2%E6%9E%97%E7%B8%A3%E6%96%97%E5%8D%97%E9%8E%AE%E6%B0%91%E6%AC%8A%E8%B7%AF29%E8%99%9F,120.4787,23.67411,Central,Active/Open,,,ChIJ0VZfQ--5bjQRCWxFIM3Sb_Y,19.0,【小豬漫步手作廚房】。雲林縣斗南鎮。特色餐廳。義式料理。中價位餐廳。主打蔬菜與原味，空間呈現親子友善空間風格，在地庶民風味，文青設計感空間。,特色餐廳,"{'category': '特色餐廳', 'scenario': ['在地庶民風味', '文青設計感空間'], 'has_parking': True, 'price_level': '$$', 'is_late_night': False}",0.5613,20.91,【小豬漫步手作廚房】。雲林縣斗南鎮。特色餐廳。義式料理。中價位餐廳。主打蔬菜與原味，空間呈現親子友善空間風格，在地庶民風味，文青設計感空間。
C3_A15010200H_000026,蒙地卡羅咖啡館【馬公市】,深耕馬公三十載的傳承與浪漫，以復古木質裝潢與懷舊氛圍，在熱鬧巷弄間鎖住九〇年代的慢活時光。堅持老派虹吸式咖啡的醇厚口感，搭配現已少見的經典蛋蜜汁與手作布丁，是饕客尋訪澎湖人文溫度的必經之地。,澎湖縣馬公市民生路17-4號,886-6-9267126,,,$$,880.0,澎湖縣,馬公市,Sun 13:00~23:00；Mon 13:00~23:00；Tue 13:00~23:00；Wed 13:00~23:00；Thu 13:00~23:00；Fri 13:00~23:00；Sat 13:00~23:00,請參考周邊路邊停車格或收費停車場,Cash,http://montecarlo.gogoph.net/,https://www.google.com/maps/search/?api=1&query=%E8%92%99%E5%9C%B0%E5%8D%A1%E7%BE%85%E5%92%96%E5%95%A1%E9%A4%A8%E3%80%90%E9%A6%AC%E5%85%AC%E5%B8%82%E3%80%91%20%E6%BE%8E%E6%B9%96%E7%B8%A3%E9%A6%AC%E5%85%AC%E5%B8%82%E6%B0%91%E7%94%9F%E8%B7%AF17-4%E8%99%9F,119.567,23.56717,Islands,Active/Open,613.0,10.0,ChIJMUY99PJabDQRT6mnNNbvong,,【蒙地卡羅咖啡館【馬公市】】。澎湖縣馬公市。咖啡廳。中價位餐廳。主打木質與布丁，空間呈現微醺餐酒氣息風格，浪漫約會氛圍，在地庶民風味。,咖啡廳,"{'category': '咖啡廳', 'scenario': ['浪漫約會氛圍', '在地庶民風味'], 'has_parking': True, 'price_level': '$$', 'is_late_night': True}",0.5602,20.63,【蒙地卡羅咖啡館【馬公市】】。澎湖縣馬公市。咖啡廳。中價位餐廳。主打木質與布丁，空間呈現微醺餐酒氣息風格，浪漫約會氛圍，在地庶民風味。
C3_376550000A_000870,台南滷肉飯,傳統美味老店，用餐環境乾淨，招牌滷肉飯、虱目魚、切仔麵美味兼具經濟實惠。,花蓮縣花蓮市福建街507號,886-3-0000000,,,$,1876.0,花蓮縣,花蓮市,AM10:30~PM8:00,請參考周邊路邊停車格或收費停車場,Cash,https://www.jumpman.tw/hualien-food-20201814.html,https://www.google.com/maps/search/?api=1&query=%E5%8F%B0%E5%8D%97%E8%99%B1%E7%9B%AE%E9%AD%9A%E6%BB%B7%E8%82%89%E9%A3%AF%E5%88%87%E4%BB%94%E9%BA%B5%20%E8%8A%B1%E8%93%AE%E7%B8%A3%E8%8A%B1%E8%93%AE%E5%B8%82%E7%A6%8F%E5%BB%BA%E8%A1%97507%E8%99%9F,121.61119,23.99107,East,Active/Open,139.0,10.0,ChIJg1LhQCmfaDQR2Ez21v4FSlk,,【台南滷肉飯】。花蓮縣花蓮市。特色店家。平價實惠。主打切仔麵與虱目魚，空間呈現在地庶民風味風格，在地庶民風味，簡潔用餐環境。,特色店家,"{'category': '特色店家', 'scenario': ['在地庶民風味', '簡潔用餐環境'], 'has_parking': True, 'price_level': '$', 'is_late_night': False}",0.5572,19.91,【台南滷肉飯】。花蓮縣花蓮市。特色店家。平價實惠。主打切仔麵與虱目魚，空間呈現在地庶民風味風格，在地庶民風味，簡潔用餐環境。
C3_A15010600H_000045,施家肉圓,是一間擁有60年歷史的在地排隊老店，主打低溫油泡肉圓，特色為皮軟Q、餡料緊實，並搭配筍丁與香菜，每顆約$45台幣。其獨特的吃法是留下剩餘的肉餡與醬汁，再沖入店家的大骨湯享用，味道鮮美，被在地人推薦。,南投縣545埔里鎮民富路26號,886-9-37781545,,,$,947.0,南投縣,埔里鎮,每日09:00-18:00,請參考周邊路邊停車格或收費停車場,Cash,https://www.facebook.com/Pulishih?ref=hl,https://www.google.com/maps/search/?api=1&query=%E6%96%BD%E5%AE%B6%E8%82%89%E5%9C%93%20%E5%8D%97%E6%8A%95%E7%B8%A3545%E5%9F%94%E9%87%8C%E9%8E%AE%E6%B0%91%E5%AF%8C%E8%B7%AF26%E8%99%9F,120.96952,23.962,Central,Active/Open,1309.0,10.0,ChIJF0WqkZnZaDQR0E87bvTIC_E,,【施家肉圓】。南投縣埔里鎮。特色店家。平價實惠。主打肉餡與台幣，空間呈現在地庶民風味風格，在地庶民風味。,特色店家,"{'category': '特色店家', 'scenario': ['在地庶民風味'], 'has_parking': True, 'price_level': '$', 'is_late_night': False}",0.554,19.16,【施家肉圓】。南投縣埔里鎮。特色店家。平價實惠。主打肉餡與台幣，空間呈現在地庶民風味風格，在地庶民風味。
C3_376600000A_000097,Eleventh Cafe 射日塔景觀咖啡館,想要一覽空中 360 度環景，你得先放慢心思、散個步，沿著綠意才能遇到！ Eleventh Café 座落在嘉義公園射日塔 11 樓，享有嘉義市中心難得的廣闊視野，被綠意擁戴著，於是打造了 360 度落地玻璃景觀窗，為空間導入滿滿陽光和綠意，視野一覽無遺，若想把白天綠意 - 午後夕陽 - 星光夜景一次享受，下午 4 點來訪絕對是最佳時刻！自新加坡學成烘焙，將滿滿的甜蜜帶回嘉義小鎮，脆皮泡芙外酥脆、內香甜，現點現擠入卡士達內餡，佐一杯黑糖拿鐵，健康黑砂糖入味，香甜卻不膩口，讓悠閒的您，好好品味其中滋味。Tips!~ 憑射日塔門票於咖啡廳消費，咖啡與飲品可折抵 20 元喔！推薦餐點：脆皮泡芙、黑糖拿鐵,嘉義市東區公園街 46 號,886-5-2751357,,,$,2914.0,嘉義市,東區,星期日 09:00~21:00；星期一 公休；星期二 公休；星期三 09:00~17:00；星期四 09:00~17:00；星期五 09:00~17:00；星期六 09:00~21:00,請參考周邊路邊停車格或收費停車場,Cash,https://bobowin.blog/chiayi-tower/,https://www.google.com/maps/search/?api=1&query=Eleventh%20Cafe%20%E5%B0%84%E6%97%A5%E5%A1%94%E6%99%AF%E8%A7%80%E5%92%96%E5%95%A1%E9%A4%A8%20%E5%98%89%E7%BE%A9%E5%B8%82%E6%9D%B1%E5%8D%80%E5%85%AC%E5%9C%92%E8%A1%97%2046%20%E8%99%9F,120.46912,23.48123,South,,,,ChIJ0wvSTU2UbjQR9TeqEzTaO1g,,【Eleventh Cafe 射日塔景觀咖啡館】。嘉義市東區。複合式咖啡館。平價實惠。主打景觀窗與飲品，空間呈現文青設計感空間風格，在地庶民風味，坐擁絕佳景觀。,複合式咖啡館,"{'category': '複合式咖啡館', 'scenario': ['在地庶民風味', '坐擁絕佳景觀'], 'has_parking': True, 'price_level': '$', 'is_late_night': False}",0.5538,19.11,【Eleventh Cafe 射日塔景觀咖啡館】。嘉義市東區。複合式咖啡館。平價實惠。主打景觀窗與飲品，空間呈現文青設計感空間風格，在地庶民風味，坐擁絕佳景觀。
C3_382000000A_207336,古早味鹹湯圓,深夜十分還是依然人潮洶湧，位於新莊的24小時不打烊的美味，當你夜深時肚子餓時，店家料好實在美食，正是解飢的好選擇！推薦菜色:鹹湯圓、蝦仁扁食、燒肉麵 、虎皮蝦捲,新北市242新莊區新莊路317號1F,886-2-29944093,,,$,681.0,新北市,新莊區,11:00 - 22:00 / 月底週二、三、四,請參考周邊路邊停車格或收費停車場,Cash,https://almablog.tw/blog/post/247628,https://www.google.com/maps/search/?api=1&query=%E6%AD%A3%E5%8F%A4%E6%97%A9%E5%91%B3%28%E5%8F%A4%E6%97%A9%E5%91%B3%E9%B9%B9%E6%B9%AF%E5%9C%93%29%20%E6%96%B0%E5%8C%97%E5%B8%82242%E6%96%B0%E8%8E%8A%E5%8D%80%E6%96%B0%E8%8E%8A%E8%B7%AF317%E8%99%9F1F,121.45281,25.0342,North,Active/Open,769.0,10.0,ChIJURrOoXOoQjQRQtuQl_xyUGQ,,【古早味鹹湯圓】。新北市新莊區。特色餐廳。平價實惠。主打燒肉麵與蝦捲，空間呈現在地庶民風味風格，在地庶民風味。,特色餐廳,"{'category': '特色餐廳', 'scenario': ['在地庶民風味'], 'has_parking': True, 'price_level': '$', 'is_late_night': True}",0.5524,18.79,【古早味鹹湯圓】。新北市新莊區。特色餐廳。平價實惠。主打燒肉麵與蝦捲，空間呈現在地庶民風味風格，在地庶民風味。
C3_382000000A_207569,陳家豆腐,以黑豆腐以及白玉豆腐腦為名的陳家豆腐，黑豆腐是以黑豆來製成的，而白玉豆腐腦則是由花生及在來米研磨成粉製成，店內除了提供多樣化精緻的豆腐料理，在炎炎夏日裡，來杯祖傳酸梅湯，完全手工自製純天然又健康，另外，店內還有販售自行研發的豆腐蛋糕，除了甜點口味，也有鹹式口味，口感更綿密更鬆軟，喜歡嘗鮮的朋友，一定要來試試看。,新北市222深坑區北深路二段155之3號,886-2-26622585,,,$$,2019.0,新北市,深坑區,11:00 - 19:00 / 週二公休,請參考周邊路邊停車格或收費停車場,Cash,https://www.facebook.com/chen.home91/?locale=zh_TW,https://www.google.com/maps/search/?api=1&query=%E9%99%B3%E5%AE%B6%E8%B1%86%E8%85%90%20%E6%96%B0%E5%8C%97%E5%B8%82222%E6%B7%B1%E5%9D%91%E5%8D%80%E5%8C%97%E6%B7%B1%E8%B7%AF%E4%BA%8C%E6%AE%B5155%E4%B9%8B3%E8%99%9F,121.61367,25.00177,North,Active/Open,,,ChIJNajmAMWqQjQRtfdYp47P0jw,156.0,【陳家豆腐】。新北市深坑區。特色餐廳。中價位餐廳。主打酸梅湯與黑豆，空間呈現在地庶民風味風格，在地庶民風味，簡潔用餐環境。,特色餐廳,"{'category': '特色餐廳', 'scenario': ['在地庶民風味', '簡潔用餐環境'], 'has_parking': True, 'price_level': '$$', 'is_late_night': False}",0.5482,17.84,【陳家豆腐】。新北市深坑區。特色餐廳。中價位餐廳。主打酸梅湯與黑豆，空間呈現在地庶民風味風格，在地庶民風味，簡潔用餐環境。
C3_376490000A_000894,雲林100碗(凹凸咖啡館),座落於斗六雲中街文創聚落，由昭和時期的日式警察宿舍改建而成，以綠意盎然的大草坪與老屋檜木香，營造出時光倒流般的靜謐午茶空間。獲選「雲林100碗」的職人堅持，不論是香醇的在地手沖咖啡還是口感紮實的經典甜點，都在這片充滿藝文氣息的日式建築群中，完美詮釋了斗六的優雅慢活。,雲林縣斗六市雲中街9巷12號,886-5-5379880,,,$$,605.0,雲林縣,斗六市,11:30-21:00一二公休,請參考周邊路邊停車格或收費停車場,Cash,https://www.facebook.com/ottocoffe/,https://www.google.com/maps/search/?api=1&query=%E5%87%B9%E5%87%B8%E5%92%96%E5%95%A1%E5%9C%96%E5%8D%97%E9%A4%A8%20%E6%96%97%E5%85%AD%E5%B8%82%E9%9B%B2%E6%9E%97%E8%B7%AF%E4%BA%8C%E6%AE%B516%E5%B7%B714%E8%99%9F,120.5328,23.70648,Central,Active/Open,1185.0,10.0,ChIJH5NxTDvIbjQRC5DCz6KVV9I,,【雲林100碗(凹凸咖啡館)】。雲林縣斗六市。複合式咖啡館。日式料理。中價位餐廳。主打建築群與空間，空間呈現文青設計感空間風格，在地庶民風味，文青設計感空間。,複合式咖啡館,"{'category': '複合式咖啡館', 'scenario': ['在地庶民風味', '文青設計感空間'], 'has_parking': True, 'price_level': '$$', 'is_late_night': False}",0.5478,17.76,【雲林100碗(凹凸咖啡館)】。雲林縣斗六市。複合式咖啡館。日式料理。中價位餐廳。主打建築群與空間，空間呈現文青設計感空間風格，在地庶民風味，文青設計感空間。
