ID,Name,Description,Add,Tel,CoverImage,TagsStr,PriceLevel,AvgPrice,City,Town,ServiceTime,Parking,Payment,Website,GoogleMap,Px,Py,Region,Google_Status,Google_Reviews,Google_Photos,Place_ID,desc_len
C3_376550000A_000870,台南滷肉飯,傳統美味老店，用餐環境乾淨，招牌滷肉飯、虱目魚、切仔麵美味兼具經濟實惠。,花蓮縣花蓮市福建街507號,886-3-0000000,,,$$$,1876,花蓮縣,花蓮市,AM10:30~PM8:00,請參考周邊路邊停車格或收費停車場,Cash,https://www.jumpman.tw/hualien-food-20201814.html,https://www.google.com/maps/search/?api=1&query=%E5%8F%B0%E5%8D%97%E8%99%B1%E7%9B%AE%E9%AD%9A%E6%BB%B7%E8%82%89%E9%A3%AF%E5%88%87%E4%BB%94%E9%BA%B5%20%E8%8A%B1%E8%93%AE%E7%B8%A3%E8%8A%B1%E8%93%AE%E5%B8%82%E7%A6%8F%E5%BB%BA%E8%A1%97507%E8%99%9F,121.61119,23.99107,East,Active/Open,139,10,ChIJg1LhQCmfaDQR2Ez21v4FSlk,
C3_A15010100H_000682,都蘭義大利披薩 Dulan A Mano Pizza,A-JO&rsquo;(正確發音近：A-YO)Pizza 位於台東縣東河鄉都蘭橋附近，主廚Michelle來自義大利，因為喜愛衝浪而來到台東，後來也決定在台東生活。由於過去從母親手藝以及餐廳工作經驗裡習得了一手製作pizza的美味技術，所以期望提供乾淨的用餐環境、健康的食材以及美味的義式pizza和台東在地人分享！Michelle中文多是自學的方式，店內的Pizza菜單看板由自己親手製成，中英文皆有；如果對於食材和口味有疑惑，用心的Michelle也會耐心的一一回答客人的問題。店內Pizza 口味約7種，有較平易、在地人可接受的基本口味，也有傳統的義大利披薩口味，香氣濃郁、十足飽足感，堪稱都蘭小鎮的新興異國美食。,臺東縣959東河鄉都蘭村459-2號（台11線144.8公里處）,886-9-00413622,,,$,391,臺東縣,東河鄉,週六~週三 11:30 - 14:00 、 17:30 - 20:30週五 17:30 - 20:30，週四公休,請參考周邊路邊停車格或收費停車場,Cash,https://www.facebook.com/antteodulan?mibextid=LQQJ4d,https://www.google.com/maps/search/?api=1&query=%E9%83%BD%E8%98%AD%E7%BE%A9%E5%A4%A7%E5%88%A9%E6%8A%AB%E8%96%A9%20Dulan%20A%20Mano%20Pizza%20%E8%87%BA%E6%9D%B1%E7%B8%A3959%E6%9D%B1%E6%B2%B3%E9%84%89%E9%83%BD%E8%98%AD%E6%9D%91459-2%E8%99%9F%EF%BC%88%E5%8F%B011%E7%B7%9A144.8%E5%85%AC%E9%87%8C%E8%99%95%EF%BC%89,121.23137,22.87955,East,Active/Open,628,10,ChIJUbD3y_GibzQRgbU7xUEtVzg,
C3_376550000A_000443,椿山日本料理,餐廳與小吃林立的花蓮市民國路，人稱「花蓮美食街」，在這個百家爭鳴的餐飲業〝一級戰區〞，位於民國路與光復街口一棟具有八十年歷史的日式老屋在因緣聚合下，成為三個男子共同開創事業的起點！身為花蓮子弟的「椿山日本料理」三位合夥人在珍惜古蹟的心情下，有志一同地刻意避免過度裝修，以保留老屋原貌，讓花蓮地景之一的「光復街108號老屋」持續散發出迷人況味！也期許「椿山日本料理」能像老屋一樣歷久彌新、吸引眾人。「椿山」沒有豪華裝潢，沒有米其林水準的頂級食材和廚師，但是，只要您來「椿山」，一定能感受到我們用心製作的食物和貼心服務，吃到最新鮮超&#20540;的「椿山」料理！在這個寬敞舒適的環境中，耳畔是悠揚的日本歌曲，入&#30524;是文化國寶吳敦厚大師手工繪製的典雅燈籠，吃進嘴裡的是正統,花蓮縣花蓮市光復街108號,886-3-8355833,,,$,391,花蓮縣,花蓮市,每周二到五  11:30-14:00；                 17:00-21:00(周一店休),有停車位,Cash,https://www.facebook.com/ChunShan108/,https://www.google.com/maps/search/?api=1&query=%E6%A4%BF%E5%B1%B1%E6%97%A5%E6%9C%AC%E6%96%99%E7%90%86%20%E8%8A%B1%E8%93%AE%E7%B8%A3%E8%8A%B1%E8%93%AE%E5%B8%82%E5%85%89%E5%BE%A9%E8%A1%97108%E8%99%9F,121.60579,23.97928,East,Active/Open,990,10,ChIJB2M4gcCfaDQRzvPGGogt4-E,
C3_376550000A_000367,銘師父餐廳,創意無限的銘師父餐廳是花蓮美食料理專家， 對於食材非常講究， 讓吃飯也能成為一種藝術饗宴。銘師父運用精湛手藝，烹調出許多令人耳目一新的創意料理，不管是肉品、海鮮、冷盤和麵類，道道新鮮美味，曼波魚產季也能嚐到各式創意好味。,花蓮縣吉安鄉太昌村明義6街38巷22號,886-3-8581122,,,$,361,花蓮縣,吉安鄉,週一 - 週日: 11:30 - 14:00 、 17:30 - 21:00,停車場,Cash,https://www.facebook.com/ChefMing/,https://www.google.com/maps/search/?api=1&query=%E9%8A%98%E5%B8%AB%E7%88%B6%E9%A4%90%E5%BB%B3%20%E8%8A%B1%E8%93%AE%E7%B8%A3%E5%90%89%E5%AE%89%E9%84%89%E5%A4%AA%E6%98%8C%E6%9D%91%E6%98%8E%E7%BE%A96%E8%A1%9738%E5%B7%B722%E8%99%9F,121.55815,23.99613,East,Active/Open,1028,10,ChIJDVdmqZ6faDQRCIO0LUx_cUg,
C3_A15010100H_000676,幸福食堂,「幸福食堂 」從提供季節性料理之中餐與晚餐，餐點部分選用當季及在地食材，做出的料理不僅新鮮且有益健康，旅客來到此地可以優閒自在地渡過幸福時光！在山、海、節氣與風土孕育的台灣當令作物，用料理，傳達人們樸實的生活中真情感性的語言。套餐一份250元起，預約制無菜單料理（合菜）一人400元起,臺東縣959東河鄉興昌路74號,886-8-9530440,,,$$,832,臺東縣,東河鄉,無,請參考周邊路邊停車格或收費停車場,Cash,https://www.facebook.com/happinessdiningroom,https://www.google.com/maps/search/?api=1&query=%E5%B9%B8%E7%A6%8F%E9%A3%9F%E5%A0%82%20%E8%87%BA%E6%9D%B1%E7%B8%A3959%E6%9D%B1%E6%B2%B3%E9%84%89%E8%88%88%E6%98%8C%E8%B7%AF74%E8%99%9F,121.24662,22.89423,East,Active/Open,365,10,ChIJR9MvSG6ibzQRUbXwMl0nqwE,
C3_376550000A_000376,老邵餐館,「老邵餃館」仍然堅持純手工將每一樣食物經過嚴密的篩選及處理，嚴持把關。採用花蓮本港現流魚鮮及自製酸白菜料理；搭配手工製作的麵條，吸附湯汁的麵條，滑順香Q，讓人食指大動的極緻美味。,花蓮縣花蓮市三民街3-2號,886-3-8340858,/image/chinese/d02.jpg,中式料理,$$,612,花蓮縣,花蓮市,11:00~20:30,請參考周邊路邊停車格或收費停車場,Cash,https://www.facebook.com/p/%E8%80%81%E9%82%B5%E9%A4%90%E9%A4%A8%E5%92%8C%E5%B9%B3%E5%BA%97-100063663676706,https://www.google.com/maps/search/?api=1&query=%E8%80%81%E9%82%B5%E9%A4%90%E9%A4%A8%20%E8%8A%B1%E8%93%AE%E7%B8%A3%E8%8A%B1%E8%93%AE%E5%B8%82%E4%B8%89%E6%B0%91%E8%A1%973-2%E8%99%9F,121.61107,23.97739,East,Active/Open,,,ChIJddG1I76faDQRCFcFQhCvQ6U,
C3_376600000A_000097,Eleventh Cafe 射日塔景觀咖啡館,想要一覽空中 360 度環景，你得先放慢心思、散個步，沿著綠意才能遇到！ Eleventh Café 座落在嘉義公園射日塔 11 樓，享有嘉義市中心難得的廣闊視野，被綠意擁戴著，於是打造了 360 度落地玻璃景觀窗，為空間導入滿滿陽光和綠意，視野一覽無遺，若想把白天綠意 - 午後夕陽 - 星光夜景一次享受，下午 4 點來訪絕對是最佳時刻！自新加坡學成烘焙，將滿滿的甜蜜帶回嘉義小鎮，脆皮泡芙外酥脆、內香甜，現點現擠入卡士達內餡，佐一杯黑糖拿鐵，健康黑砂糖入味，香甜卻不膩口，讓悠閒的您，好好品味其中滋味。Tips!~ 憑射日塔門票於咖啡廳消費，咖啡與飲品可折抵 20 元喔！推薦餐點：脆皮泡芙、黑糖拿鐵,嘉義市東區公園街 46 號,886-5-2751357,,,$$$,2914,嘉義市,東區,星期日 09:00~21:00；星期一 公休；星期二 公休；星期三 09:00~17:00；星期四 09:00~17:00；星期五 09:00~17:00；星期六 09:00~21:00,請參考周邊路邊停車格或收費停車場,Cash,https://bobowin.blog/chiayi-tower/,https://www.google.com/maps/search/?api=1&query=Eleventh%20Cafe%20%E5%B0%84%E6%97%A5%E5%A1%94%E6%99%AF%E8%A7%80%E5%92%96%E5%95%A1%E9%A4%A8%20%E5%98%89%E7%BE%A9%E5%B8%82%E6%9D%B1%E5%8D%80%E5%85%AC%E5%9C%92%E8%A1%97%2046%20%E8%99%9F,120.46912,23.48123,South,,,,ChIJ0wvSTU2UbjQR9TeqEzTaO1g,
C3_382000000A_208085,米工坊-月桃肉粽,華人包粽子巧思不斷，除了竹葉包粽，為了增加粽子的特別口感和香氣，還有使用「月桃葉」包粽，位於新莊的「米工坊」正是箇中翹楚，多年來老闆特選來自水質無污染且高優質的「台東池上糯米」做為粽子的原料，粽子的餡料與糯米拌炒至半熟後，外面再包覆月桃葉，經過蒸煮後米粒香Q柔軟，形成一種美食色、香、味的綜合藝術，香氣獨具值得嚐嚐。月桃葉本身也是一種藥用植物，端午節前後正是月桃盛開時，因此用來包粽深具傳統風味。月桃肉粽內餡有豬肉、蛋黃、香菇、蝦仁、花生，加上月桃的滋味，真誘人食慾。米工坊另一款招牌肉粽餡料則有豬肉、香菇絲、蝦仁、蘿蔔乾，和池上糯米搭配，給人一種非吃不可的魅力。端午節米工坊月桃肉粽限量供應，記得電話先訂。,新北市242新莊區中信街44號,886-9-10610424,,,$$,727,新北市,新莊區,06:30~14:00(週一二休，賣完會提早關們),請參考周邊路邊停車格或收費停車場,Cash,https://www.facebook.com/pages/%E7%B1%B3%E5%B7%A5%E5%9D%8A%E8%82%89%E7%B2%BD%E5%B0%88%E8%B3%A3%E5%BA%97/177366992304680,https://www.google.com/maps/search/?api=1&query=%E7%B1%B3%E5%B7%A5%E5%9D%8A-%E6%9C%88%E6%A1%83%E8%82%89%E7%B2%BD%20%E6%96%B0%E5%8C%97%E5%B8%82242%E6%96%B0%E8%8E%8A%E5%8D%80%E4%B8%AD%E4%BF%A1%E8%A1%9744%E8%99%9F,121.44967,25.05088,North,Active/Open,,,ChIJQd_YXX6oQjQRcv8D8xex0w8,304
C3_376430000A_000551,大方蘭州拉麵館,推薦菜色：金牌三寶牛肉麵、大方牛肉拉麵傳承大陸師傅手藝 以正統麵食給顧客本店湯頭採牛骨及特殊醬料熬煮成獨特美味，無腥味的紅燒牛肉湯。麵條採現點現做的蘭州拉麵，現場製作、香Q有勁。店內刀削麵採山西作法，彎刀削麵、咬勁特好、又香又Q。製作麵的技術師承大陸師傅，以最正統的麵食給顧客享用。還有招牌的蘭州拉麵、及香蒜排骨拉麵，都是您不可錯過的美味料理！,桃園市330桃園區永安路389號之2,886-3-3314193,,,$,211,桃園市,桃園區,11：00~21：00,請參考周邊路邊停車格或收費停車場,Cash,https://www.facebook.com/dafang193/,https://www.google.com/maps/search/?api=1&query=%E5%A4%A7%E6%96%B9%E8%98%AD%E5%B7%9E%E6%8B%89%E9%BA%B5%E9%A4%A8%20%E6%A1%83%E5%9C%92%E5%B8%82330%E6%A1%83%E5%9C%92%E5%8D%80%E6%B0%B8%E5%AE%89%E8%B7%AF389%E8%99%9F%E4%B9%8B2,121.29865,25.00132,North,Active/Open,,,ChIJi9V-tAcfaDQRSNJgp92h5ew,172
C3_382000000A_206230,舜德農莊休閒餐廳,位於深坑外環道下、文山路一段的舜德農莊，是一間擁有傳統美味料理、山產的山莊餐廳。擁有上千隻自家養殖的放山雞，以天然穀物、玉米餵食，讓山雞肉質堅實富彈性、甘甜可口，是深坑難得一見的自家放山雞料理。舜德擁有寬敞的戶外座位，燈光極富設計感、給人眼睛一亮的舒適感受，一年四季還可以聞到自然的花鄉由四處飄來；室內座位更有包廂，讓顧客歡唱KTV，無論筵席或一般家庭聚餐桌菜皆適合。一到假日便人潮絡繹不絕，供應的料理有深坑傳統的豆腐料理、山產、時蔬、合菜等，歡迎您蒞臨品嚐。,新北市222深坑區文山路一段62巷35號,"886-2-26648888,886226622952",,,$$$,2454,新北市,深坑區,週一~週五11:00-14:00－17:00-21:00（供餐時間到20:00)週六~週日11:00-21:00(週二休),請參考周邊路邊停車格或收費停車場,Cash,http://zhundhe.eatingout.com.tw/,https://www.google.com/maps/search/?api=1&query=%E8%88%9C%E5%BE%B7%E8%BE%B2%E8%8E%8A%E4%BC%91%E9%96%92%E9%A4%90%E5%BB%B3%20%E6%96%B0%E5%8C%97%E5%B8%82222%E6%B7%B1%E5%9D%91%E5%8D%80%E6%96%87%E5%B1%B1%E8%B7%AF%E4%B8%80%E6%AE%B562%E5%B7%B735%E8%99%9F,121.62193,25.00072,North,Active/Open,,,ChIJX9tfgitVXTQRGqRf4ZF2-no,230
C3_376430000A_001926,山本海產店,2016海客之都認證餐廳推薦菜色：香煎台灣鮑、八寶脆皮丸、豆鼓蒸鮮魚、菜脯爆中卷林老闆身為無菜單料理師傅，他用心研發屬於竹圍漁港的滋味，希望每一餐都是美好的回憶。林老闆說，很多人以為我店名叫山本，是一家日本料理店，其實是紀念一位曾經教導我的日本廚師，而我除了日本料理之外，會做的菜色相當多元，客家菜、閩南菜、江浙菜等都能充分表現。精進創新不辜負顧客期待不管是醬爆海參或是清蒸小龍蝦，片切黑鮪魚還是麻油炒腰子，林老闆都能變出色香味俱全的料理，「全憑一紙信任，許多熟客幾乎都不點餐，約莫講一個價位後，就請我自由發揮。我能回報的是，堅持食材新鮮，用心以及不斷創新，給予實在的珍味。」即將邁入廚師第28年的林老闆既感性又感恩地說。,桃園市337大園區沙崙里港口路7-7號2樓10號攤位(竹圍漁港觀光魚市熟食區),886-3-3935559,,,$$,768,桃園市,大園區,10:00~20:30,請參考周邊路邊停車格或收費停車場,Cash,https://travel.tycg.gov.tw/zh-tw/consume/detail/1926,https://www.google.com/maps/search/?api=1&query=%E5%B1%B1%E6%9C%AC%E6%B5%B7%E7%94%A2%E5%BA%97%20%E6%A1%83%E5%9C%92%E5%B8%82337%E5%A4%A7%E5%9C%92%E5%8D%80%E6%B2%99%E5%B4%99%E9%87%8C%E6%B8%AF%E5%8F%A3%E8%B7%AF7-7%E8%99%9F2%E6%A8%9310%E8%99%9F%E6%94%A4%E4%BD%8D%28%E7%AB%B9%E5%9C%8D%E6%BC%81%E6%B8%AF%E8%A7%80%E5%85%89%E9%AD%9A%E5%B8%82%E7%86%9F%E9%A3%9F%E5%8D%80%29,121.24586,25.11729,North,Active/Open,,,ChIJO410A2yfQjQRpXHc3aIzMiY,311
C3_376430000A_002828,星上星港式飲茶,榮獲 2018 桃園金牌好店 肯定的飲茶名店，以「平民價格、精緻服務」為核心理念，在愜意明亮的用餐空間中，呈獻最正宗的港式滋味。店內主打每日自製蘿蔔糕與各式傳統港點，憑藉著優質的服務與親切氛圍，成功征服無數饕客的「胃」與「心」。在這裡，您可以用最實惠的價格，享受到金牌等級的餐飲體驗，感受點「食」成金的絕妙魅力。,桃園市330桃園區經國路288號,886-3-3568777,,,$,176,桃園市,桃園區,"11:30–14:30, 17:00–21:00",附設停車場第一停車場：經國路288號（店面旁）第二停車場：經國路336巷86號（森料理前空地）,Cash,https://www.facebook.com/startonstart/,https://www.google.com/maps/search/?api=1&query=%E6%98%9F%E4%B8%8A%E6%98%9F%E6%B8%AF%E5%BC%8F%E9%A3%B2%E8%8C%B6%20%E6%A1%83%E5%9C%92%E5%B8%82330%E6%A1%83%E5%9C%92%E5%8D%80%E7%B6%93%E5%9C%8B%E8%B7%AF288%E8%99%9F,121.30326,25.02233,North,Active/Open,,,ChIJbWaK3LUfaDQR7zNlbj8Qnrw,92
C3_376580000A_000146,竹塹林記美食,人說回憶是最美的，可是我的回憶是最刻骨銘心！回想當年，從對岸結束了工作，投靠在新竹市香山的岳母家。吃到岳母親手做的滷味，勾起我對做滷味的興趣，發現傳統市場要創新一定要以衛生、口味、品質、品牌等管理方法，才能打造屬於自己的好口碑。如今滷味已成功打出名號，為了感念岳母傳授她的私房手藝，也藉此協助推動香山觀光產業，於是結合文創意象，打造『香山阿母私房滷味』這個品牌。希望能讓更多人吃到這創新的茶香美食，品嚐過香山阿母私房滷味的朋友們也能感受到滷味創新的「心」吃法。招牌茶香鴨翅選用優質本產鴨翅，配上新鮮辣椒，加上精選的台灣烏龍茶以時間、慢火讓滷汁完全進入骨髓入味，吃起來肉質Q彈，不老又有茶香，辣又不刺激，讓你不只是平時聊天、喝茶，更是聚會最好搭配的滷味，吃一口香山阿母的私房滷味，讓你口腔充滿著獨到的香味久久不散，同時讓你一口接一口，想停也停不下來，一吃就上癮。,新竹市中華路五段420巷56號,886-3-5399539,,,$$,577,新竹市,香山區,二~日11:00-22:00，週一店休,請參考周邊路邊停車格或收費停車場,Cash,https://www.facebook.com/Linji1993,https://www.google.com/maps/search/?api=1&query=%E7%AB%B9%E5%A1%B9%E6%9E%97%E8%A8%98%E7%BE%8E%E9%A3%9F%20%E6%96%B0%E7%AB%B9%E5%B8%82%E4%B8%AD%E8%8F%AF%E8%B7%AF%E4%BA%94%E6%AE%B5420%E5%B7%B756%E8%99%9F,120.916586,24.775408,North,Active/Open,,,ChIJqSnQUb5KaDQR3pf0thJlVE4,380
C3_382000000A_206275,Gino Pizza店,蘆洲湯姆咖啡廚房，為您呈獻一場南法情懷與義式風味的奇妙碰撞。我們專精於高品質、健康且具視覺張力的歐式料理，特別是擁有「豹紋披薩」美譽的拿坡里風窯烤 Pizza。餅皮香 Q 彈牙、外厚內薄，每一口都吃得到食材原味。結合歐、法、日元素的創新義大利麵與精緻套餐，搭配現點現做的堅持，我們在休閒愜意的空間裡，邀您共賞異國美食的真諦。,新北市247蘆洲區長安街108巷27號,886-2-28482666,,,$,238,新北市,蘆洲區,週一~週五11:30~15:00 / 17:00~22:00 週六日11:30~22:00,請參考周邊路邊停車格或收費停車場,Cash,https://linktr.ee/ginopizza,https://www.google.com/maps/search/?api=1&query=Gino%20Pizza%E5%BA%97%20%E6%96%B0%E5%8C%97%E5%B8%82247%E8%98%86%E6%B4%B2%E5%8D%80%E9%95%B7%E5%AE%89%E8%A1%97108%E5%B7%B727%E8%99%9F,121.4621,25.08255,North,Active/Open,,,ChIJyVgLC7qoQjQRQex5vfM7Eaw,
C3_376430000A_000448,解放咖啡館,位於桃園大溪區中山路上的解放咖啡館3.0，從滿牆是五○、六○年代的電影海報及音樂的復興路小巷轉角的2樓，搬遷到歷史建物的老屋中。老闆收藏的二千多張搖滾、爵士、電影原聲帶，披頭四等早期流行樂不絕於耳。在歷史的老屋中欣賞處處可見的手作痕跡，走累了或需要補充咖啡因時，歡迎來這歇一歇，品嚐一杯老闆用心烘培的好咖啡！招牌：塞風式咖啡，自家烘焙各國精選莊園咖啡，自製披薩，自製蛋糕，冰淇淋鬆餅，烤雞鬆餅。貼心提醒：●平均消費：$100-$200／每人。●每人最低消費為一杯飲料、或咖啡豆一包、或掛耳包10入。●週三、週四公休。,桃園市335大溪區中山路19號,886-3-3871801,,,$$,970,桃園市,大溪區,週三週四公休，週一週二週五11:00~19:00，週六週日11:30~21:00,路邊收費停車：公有橋頭停車場：平面停車場大型車15格，小型車418格。公有月眉停車場：平面停車場大型車8格，小型車130格。,Cash,http://reliefcafe.pixnet.net/,https://www.google.com/maps/search/?api=1&query=%E8%A7%A3%E6%94%BE%E5%92%96%E5%95%A1%E9%A4%A8%20%E6%A1%83%E5%9C%92%E5%B8%82335%E5%A4%A7%E6%BA%AA%E5%8D%80%E4%B8%AD%E5%B1%B1%E8%B7%AF19%E8%99%9F,121.28681,24.88168,North,Active/Open,,,ChIJA7e_5SAYaDQRgcevHP_jJJY,258
C3_376440000A_000040,丹頂鶴中日式創意料理,丹頂鶴中日式創意料理，單點的天婦羅炸蝦內有兩條大蝦、地瓜條、新鮮香菇、茄子等。而烤鰻魚串帶皮之故，有一種脆中帶勁的口感，富含膠質。老闆表示，人多時推薦深海大目鰱魚，正值當令季節佳餚，可以一魚兩吃，由客人決定，清蒸或煮湯皆宜。,新竹縣關西鎮新城段荸子園28 號,886-3-5877388,,,$,249,新竹縣,關西鎮,11:00-20:00，週二公休,請參考周邊路邊停車格或收費停車場,Cash,https://ctinas604.pixnet.net/blog/posts/17340540926,https://www.google.com/maps/search/?api=1&query=%E4%B8%B9%E9%A0%82%E9%B6%B4%E4%B8%AD%E6%97%A5%E5%BC%8F%E5%89%B5%E6%84%8F%E6%96%99%E7%90%86%20%E6%96%B0%E7%AB%B9%E7%B8%A3%E9%97%9C%E8%A5%BF%E9%8E%AE%E6%96%B0%E5%9F%8E%E6%AE%B5%E8%8D%B8%E5%AD%90%E5%9C%9228%20%E8%99%9F,121.179,24.7931,North,Active/Open,,,ChIJJVNZmTI_aDQRK0k8kLdtcuI,112
C3_382000000A_207569,陳家豆腐,以黑豆腐以及白玉豆腐腦為名的陳家豆腐，黑豆腐是以黑豆來製成的，而白玉豆腐腦則是由花生及在來米研磨成粉製成，店內除了提供多樣化精緻的豆腐料理，在炎炎夏日裡，來杯祖傳酸梅湯，完全手工自製純天然又健康，另外，店內還有販售自行研發的豆腐蛋糕，除了甜點口味，也有鹹式口味，口感更綿密更鬆軟，喜歡嘗鮮的朋友，一定要來試試看。,新北市222深坑區北深路二段155之3號,886-2-26622585,,,$$$,2019,新北市,深坑區,11:00 - 19:00 / 週二公休,請參考周邊路邊停車格或收費停車場,Cash,https://www.facebook.com/chen.home91/?locale=zh_TW,https://www.google.com/maps/search/?api=1&query=%E9%99%B3%E5%AE%B6%E8%B1%86%E8%85%90%20%E6%96%B0%E5%8C%97%E5%B8%82222%E6%B7%B1%E5%9D%91%E5%8D%80%E5%8C%97%E6%B7%B1%E8%B7%AF%E4%BA%8C%E6%AE%B5155%E4%B9%8B3%E8%99%9F,121.61367,25.00177,North,Active/Open,,,ChIJNajmAMWqQjQRtfdYp47P0jw,156
C3_376580000A_000046,大千米苔目冰店,"老闆娘表示，從福建來台灣的公公在新竹落腳後，與當地人學做米苔目，並且再近一步的改良在來米粉與地瓜粉的比例做出有筋度有米香的米苔目，而店名的由來是原本就在經營的""大千電器行""沿用至此，然而形成了大千冰店的由來。",新竹市北區警光路24號,886-3-5266300,,,$$,513,新竹市,北區,二~日9:00~21:00,請參考周邊路邊停車格或收費停車場,Cash,https://www.facebook.com/profile.php?id=100063952155308&sk=photos&locale=zh_TW,https://www.google.com/maps/search/?api=1&query=%E5%A4%A7%E5%8D%83%E7%B1%B3%E8%8B%94%E7%9B%AE%E5%86%B0%E5%BA%97%20%E6%96%B0%E7%AB%B9%E5%B8%82%E5%8C%97%E5%8D%80%E8%AD%A6%E5%85%89%E8%B7%AF24%E8%99%9F,120.957441,24.797512,North,Active/Open,,,ChIJnUnHGZQ1aDQRKg4QHjTYu9g,104
C3_376490000A_000968,大嬸的柴米油鹽廚房,閒雲野鶴，廚房開在這。充滿鄉野閒情的柴米油鹽廚房，全店採取預約制，只為了達致帶給客人最高品質的餐飲體驗，老饕來此除了享受清新的芬多精，還有滿桌熱騰騰的珍饌可以慢慢品嘗，從胃口到心口一致地滿足與感動。,台西鄉和平路166號（東宮太子殿）,886-5-6900290,,,$,394,雲林縣,臺西鄉,11:00-21:00(預約制),請參考周邊路邊停車格或收費停車場,Cash,https://www.facebook.com/people/%E5%A4%A7%E5%AC%B8%E7%9A%84%E6%9F%B4%E7%B1%B3%E6%B2%B9%E9%B9%BD%E5%BB%9A%E6%88%BF/100064014102757/,https://www.google.com/maps/search/?api=1&query=%E5%A4%A7%E5%AC%B8%E7%9A%84%E6%9F%B4%E7%B1%B3%E6%B2%B9%E9%B9%BD%E5%BB%9A%E6%88%BF%20%E5%8F%B0%E8%A5%BF%E9%84%89%E5%92%8C%E5%B9%B3%E8%B7%AF166%E8%99%9F%EF%BC%88%E6%9D%B1%E5%AE%AE%E5%A4%AA%E5%AD%90%E6%AE%BF%EF%BC%89,120.2131,23.72364,Central,Active/Open,,,ChIJW19PFA6nbjQRSbyLsMu0woM,99
C3_376490000A_001104,小豬漫步手作廚房,提供食物的原型與食物的原味讓顧客做選擇,雲林縣斗南鎮民權路29號,886-9-20934881,,,$$$,1133,雲林縣,斗南鎮,9：00-5：00,斜對面有收費停車場,Cash,http://www.facebook.com.tw/Piggywalk,https://www.google.com/maps/search/?api=1&query=%E5%B0%8F%E8%B1%AC%E6%BC%AB%E6%AD%A5%E6%89%8B%E4%BD%9C%E5%BB%9A%E6%88%BF%20%E9%9B%B2%E6%9E%97%E7%B8%A3%E6%96%97%E5%8D%97%E9%8E%AE%E6%B0%91%E6%AC%8A%E8%B7%AF29%E8%99%9F,120.4787,23.67411,Central,Active/Open,,,ChIJ0VZfQ--5bjQRCWxFIM3Sb_Y,19
C3_387000000A_000769,幸發亭蜜豆冰 - 北平店,"民國27年,最早的蜜豆冰(ミツマメ)是龍井區人 陳溪先生在台中火車站旁,以手推車沿街叫賣的方式經營的,當時的蜜豆冰是參考日本的四果冰,再加上十多種配料製成的.民國32年左右,進入第一市場,終於有個小小的攤位,並將攤位命名為[辛發亭].在一次大火中, 辛發亭幸運的只有招牌和少部分店面受損,於是火災後[辛發亭]便改名為[幸發亭],希望能夠化辛酸為幸運.豐富配料的蜜豆冰是當年許多學生、阿兵哥、台中人記憶中的好味道，近幾年來也陸續開發新產品,例如雪綿冰、手工豆花、嫩仙草等.數十年來秉持實在用心的經營理念，目前已交由第三代經營，繼續傳承這令人懷念的美妙滋味.推薦菜單：招牌蜜豆冰、紅豆牛奶冰、芒果冰、各類雪綿冰",臺中市404北區北平路2段98-2號,886-4-22935339,,,$,399,臺中市,北區,11:00~23:00,請參考周邊路邊停車格或收費停車場,Cash,https://www.facebook.com/FortunateIce/?locale=zh_TW,https://www.google.com/maps/search/?api=1&query=%E5%B9%B8%E7%99%BC%E4%BA%AD%E8%9C%9C%E8%B1%86%E5%86%B0%20-%20%E5%8C%97%E5%B9%B3%E5%BA%97%20%E8%87%BA%E4%B8%AD%E5%B8%82404%E5%8C%97%E5%8D%80%E5%8C%97%E5%B9%B3%E8%B7%AF2%E6%AE%B598-2%E8%99%9F,120.67519,24.17144,Central,Active/Open,,,ChIJSSc6W2M9aTQR21IcWdCpll0,303
C3_387000000A_003703,梨子咖啡館-豐原店,第一次，梨妃戀上咖啡香...多年前的午後，坐在台北東區的一家咖啡館， 裝點華麗的草莓蛋糕及陣陣撲鼻的咖啡香，那種一輩子難忘的幸福滋味， 成了梨妃開咖啡館的動力! 1999年「梨子咖啡館」在夢想中誕生了！ 選擇在縣府旁，作為這個城市的好朋友， 從小巧溫馨的環境，擴大到現在近60個座位， 我們把空間留給你，把用心留給每一個?您服務的細節處， 開放式的吧檯，創造零距離的清澈感； 我們不敢說自己擁有最棒的咖啡及最豪華的裝潢，但這份由愛創作的空間及餐點，卻是獨一無二的用心分享!,臺中市420豐原區陽明街86號1樓﹝前臺中縣政府旁﹞,886-4-25276799,,,$$,797,臺中市,豐原區,AM8:00~PM22:00,請參考周邊路邊停車格或收費停車場,Cash,https://www.pearcafe.com.tw/,https://www.google.com/maps/search/?api=1&query=%E6%A2%A8%E5%AD%90%E5%92%96%E5%95%A1%E9%A4%A8-%E8%B1%90%E5%8E%9F%E5%BA%97%20%E8%87%BA%E4%B8%AD%E5%B8%82420%E8%B1%90%E5%8E%9F%E5%8D%80%E9%99%BD%E6%98%8E%E8%A1%9786%E8%99%9F1%E6%A8%93%EF%B9%9D%E5%89%8D%E8%87%BA%E4%B8%AD%E7%B8%A3%E6%94%BF%E5%BA%9C%E6%97%81%EF%B9%9E,120.72219,24.2463,Central,Active/Open,,,ChIJi6ppwAQaaTQRpA5-nskvNTk,236
